RegionID,SizeRank,RegionName,RegionType,StateName,1/13/18,1/20/18,1/27/18,2/3/18,2/10/18,2/17/18,2/24/18,3/3/18,3/10/18,3/17/18,3/24/18,3/31/18,4/7/18,4/14/18,4/21/18,4/28/18,5/5/18,5/12/18,5/19/18,5/26/18,6/2/18,6/9/18,6/16/18,6/23/18,6/30/18,7/7/18,7/14/18,7/21/18,7/28/18,8/4/18,8/11/18,8/18/18,8/25/18,9/1/18,9/8/18,9/15/18,9/22/18,9/29/18,10/6/18,10/13/18,10/20/18,10/27/18,11/3/18,11/10/18,11/17/18,11/24/18,12/1/18,12/8/18,12/15/18,12/22/18,12/29/18,1/5/19,1/12/19,1/19/19,1/26/19,2/2/19,2/9/19,2/16/19,2/23/19,3/2/19,3/9/19,3/16/19,3/23/19,3/30/19,4/6/19,4/13/19,4/20/19,4/27/19,5/4/19,5/11/19,5/18/19,5/25/19,6/1/19,6/8/19,6/15/19,6/22/19,6/29/19,7/6/19,7/13/19,7/20/19,7/27/19,8/3/19,8/10/19,8/17/19,8/24/19,8/31/19,9/7/19,9/14/19,9/21/19,9/28/19,10/5/19,10/12/19,10/19/19,10/26/19,11/2/19,11/9/19,11/16/19,11/23/19,11/30/19,12/7/19,12/14/19,12/21/19,12/28/19,1/4/20,1/11/20,1/18/20,1/25/20,2/1/20,2/8/20,2/15/20,2/22/20,2/29/20,3/7/20,3/14/20,3/21/20,3/28/20,4/4/20,4/11/20,4/18/20,4/25/20,5/2/20,5/9/20,5/16/20,5/23/20,5/30/20,6/6/20,6/13/20,6/20/20,6/27/20,7/4/20,7/11/20,7/18/20,7/25/20,8/1/20,8/8/20,8/15/20,8/22/20,8/29/20,9/5/20,9/12/20,9/19/20,9/26/20,10/3/20,10/10/20,10/17/20,10/24/20,10/31/20,11/7/20,11/14/20,11/21/20,11/28/20,12/5/20,12/12/20,12/19/20,12/26/20,1/2/21,1/9/21,1/16/21,1/23/21,1/30/21,2/6/21,2/13/21,2/20/21,2/27/21,3/6/21,3/13/21,3/20/21,3/27/21,4/3/21,4/10/21,4/17/21,4/24/21,5/1/21,5/8/21,5/15/21,5/22/21,5/29/21,6/5/21,6/12/21,6/19/21,6/26/21,7/3/21,7/10/21,7/17/21,7/24/21,7/31/21,8/7/21,8/14/21,8/21/21,8/28/21,9/4/21,9/11/21,9/18/21,9/25/21,10/2/21,10/9/21,10/16/21,10/23/21,10/30/21,11/6/21,11/13/21,11/20/21,11/27/21,12/4/21,12/11/21,12/18/21,12/25/21,1/1/22,1/8/22,1/15/22,1/22/22,1/29/22,2/5/22,2/12/22,2/19/22,2/26/22,3/5/22,3/12/22,3/19/22,3/26/22,4/2/22,4/9/22,4/16/22,4/23/22,4/30/22,5/7/22,5/14/22,5/21/22,5/28/22,6/4/22,6/11/22,6/18/22,6/25/22,7/2/22,7/9/22,7/16/22,7/23/22,7/30/22,8/6/22,8/13/22,8/20/22,8/27/22,9/3/22,9/10/22,9/17/22,9/24/22,10/1/22,10/8/22,10/15/22,10/22/22,10/29/22,11/5/22,11/12/22,11/19/22,11/26/22,12/3/22,12/10/22,12/17/22,12/24/22,12/31/22,1/7/23,1/14/23,1/21/23,1/28/23,2/4/23,2/11/23,2/18/23,2/25/23,3/4/23,3/11/23,3/18/23,3/25/23,4/1/23,4/8/23,4/15/23,4/22/23,4/29/23,5/6/23,5/13/23,5/20/23,5/27/23,6/3/23,6/10/23,6/17/23,6/24/23,7/1/23,7/8/23,7/15/23,7/22/23,7/29/23,8/5/23,8/12/23,8/19/23,8/26/23,9/2/23
394404,10,"Boston, MA",msa,MA,505450,509000,519000,519000,522000,520000,527450,539900,549900,549900,559900,559000,564000,559000,550000,559900,559900,569900,570000,565000,565000,559900,559900,550000,549900,549900,529000,525000,525000,524900,519500,514900,509900,514900,520000,520000,524900,520000,524900,519900,520000,524900,519900,519000,510000,504900,499999,499900,499900,499900,499900,499900,499900,499900,510000,515000,519900,519000,522750,535000,539900,549900,550000,559000,568500,568750,564900,574900,575000,576950,575000,575000,579000,575000,575000,575000,574900,579000,574900,569900,569500,562000,559000,549999,549900,549900,549900,555000,559000,559000,559000,555000,554900,559000,560000,550000,549900,549900,555000,549900,549900,549900,549999,549900,549000,549900,557795,565000,565000,564400,569900,589000,595000,589900,589000,594900,589000,589000,589000,589000,589900,599000,599000,599900,599900,599900,609900,619000,619900,629000,625000,624900,625000,625000,624900,624800,620000,619000,619900,625000,639000,649000,649000,639900,639900,629900,630000,636000,629900,629900,639000,629900,621500,619900,629900,635000,619000,619000,629900,639000,639900,649000,649900,650000,649900,649900,650000,649000,649900,669000,649900,649900,659000,659950,660000,669000,676450,679000,665000,659900,650000,659000,650000,649000,649000,639900,630000,629900,629900,629900,635000,649000,649000,650000,649900,650000,650000,650000,650000,649000,649000,649000,649000,649900,649900,665000,688944,695000,684900,679900,694950,699000,699900,699900,699950,719000,729000,719000,735000,729900,729000,719900,720000,720000,729000,739000,745000,739000,730000,729900,749900,749900,749000,749999,749900,729900,729000,725000,720000,719900,720000,724900,729200,739900,739000,749000,739937,739000,739999,739000,735000,739000,734900,732000,749000,749000,730000,739000,749000,750000,739939,744200,750000,759900,775000,789000,790000,796986,799900,799900,800000,835000,825000,825000,825000,824995,835500,849500,850000,849900,859000,850000,849000,849888,849900,850000,875000,839000,825000,839000,829000,819000,799900,799900,819900
394976,11,"Phoenix, AZ",msa,AZ,329900,329990,333450,334925,335000,336250,339900,340000,345000,346500,345000,345000,345995,347990,349000,348997,349900,349000,349000,345000,348000,345000,344500,339900,339200,339900,338000,335000,336000,335000,334900,334000,333999,333999,334805,334500,334900,332862,334900,330000,329900,329000,328000,325000,330000,332000,330000,330000,331900,334900,335000,337500,335000,335000,338596,339000,339000,338790,339500,339900,340000,340000,340000,345000,347500,349000,349900,349900,349900,349999,349990,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350900,350000,350000,352000,354950,358000,355000,355000,355000,354900,354000,354900,357900,359000,359900,360000,360000,365000,364900,364000,362000,369900,369000,369000,369900,370000,375000,375000,375000,375000,380000,384900,384900,379000,370000,365950,363900,360000,360000,362045,364900,365000,369000,369900,374999,375000,379000,379900,384500,385000,385000,385950,389000,388444,385000,385000,382250,380000,385000,383000,384000,385000,385000,385000,379997,379900,379900,379900,379900,384900,386000,385000,385000,391450,395000,395000,395000,394995,395000,398500,395000,395000,399000,399900,399900,400000,405500,409000,410000,415000,420000,425000,425000,429000,430000,435000,439900,435000,439000,444000,449000,449900,449000,449900,450000,450000,450000,450000,450000,450000,450000,450000,459900,460000,465000,465000,466000,469900,470000,470000,469900,474900,471000,470000,470000,475000,475000,477100,479000,480000,484450,481000,485000,485000,486450,489900,490000,495000,495000,499000,500000,506000,515000,520000,525000,525000,530000,535000,539000,539000,533450,530000,525000,524860,519900,515000,505000,499900,499500,499000,498000,495000,491000,489900,485000,484475,480000,479900,475000,475000,475000,474900,470000,469900,469000,465000,465000,465000,465000,469000,469500,470000,474000,475000,479000,479000,479925,485000,489000,490000,494900,498000,499000,499900,499900,509000,514900,515000,519000,519950,525000,525000,525000,525000,525000,529900,529000,525000,525000,525000,525000,525000,525000,525000
395057,12,"San Francisco, CA",msa,CA,849000,849000,859950,880000,899000,899000,901000,945000,945000,929987,949000,949999,949000,967500,989000,995000,989444,995000,995000,995000,998000,995000,985000,965000,950888,949000,933500,929925,899000,899000,895000,889000,895000,898000,899000,899999,899888,899950,899000,899000,899000,899000,899000,898000,895000,880000,868000,859500,850000,849000,849000,839000,849000,849000,859000,879000,889970,898000,899000,899000,899900,929580,949000,949000,947947,949000,949999,975000,985000,988000,988000,989000,975000,959000,958000,950000,949000,935000,925000,925000,924000,899999,899000,899844,899888,899950,949000,950000,950000,950000,950000,949950,949800,950000,949950,949000,944450,929000,949000,929000,923000,899000,899694,888944,888000,899900,949000,950000,979000,988000,988000,995000,998000,998550,998000,975000,975000,979500,980000,979000,995000,998000,998000,1025000,1050000,1050000,1050000,1077944,1089000,1089000,1075000,1050000,1049000,1050000,1048000,1049000,1049000,1050000,1045000,1028900,1050000,1050000,1058000,1049000,1000000,999000,998000,1050000,1029000,1000000,1025000,999000,998000,985000,991944,998000,988000,995000,995000,998000,998000,995000,986500,995000,998000,989000,995000,999999,999000,1000000,1000000,1000000,999888,999800,1048000,999000,998000,999950,999888,999000,998000,990000,995000,995000,995000,984000,975000,959888,969000,960000,950000,969000,989000,980000,962500,970000,975000,975000,980000,959000,949000,925000,925000,929894,942000,925000,869000,859988,895000,899999,949000,949000,950000,975000,975000,990000,998000,1024995,1025000,1046944,1049000,1088000,1055000,1050000,1072500,1075000,1095000,1099000,1099000,1100000,1100000,1100000,1098000,1095000,1075000,1060000,1050000,1035000,999000,999000,999844,999000,999000,1030000,1050000,1050000,1050000,1048000,1048000,1032000,999999,999000,998000,995000,980000,969000,962000,950000,948000,925000,915000,925000,949888,969975,988000,979800,995000,998000,999888,999888,1039439,1050000,1088944,1075000,1095000,1100000,1100000,1100000,1100000,1150000,1150000,1099000,1098000,1098000,1095000,1050000,1049000,1039500,999999,999000,998000,998000,998888,999000,995000
395025,13,"Riverside, CA",msa,CA,380000,379999,380000,380000,389000,388000,385000,389000,389900,390000,397000,399000,399000,399000,399000,399000,399500,399500,399900,399888,399800,399900,399900,399900,399900,399900,399800,399000,399000,399000,399000,399000,398888,398739,398777,399000,398000,397000,395000,394894,393475,,395000,395000,392000,,,389900,389900,389000,389900,390000,389900,390000,389999,390000,394900,395000,399000,399000,399800,399900,399900,399900,399999,399900,400000,400000,405000,410000,410000,412800,414000,415000,414800,415000,415000,415000,415000,412700,412000,410000,409900,409900,406000,400000,399900,399900,399900,399900,399900,399900,399900,399900,399900,399900,399777,399900,399900,399000,399000,399000,399000,399000,399500,399888,399900,399990,405000,409900,409000,409500,412000,414900,415000,412000,410000,409900,409850,410000,414900,415000,415900,419990,425000,425000,425000,429000,430000,438000,439900,444850,440000,447500,449000,449500,450000,450000,450000,450000,455000,459900,459900,455000,460000,467500,469000,465900,469000,469000,470000,468000,469000,469900,474900,472250,465000,465000,469900,469000,475000,475000,475000,475000,475000,479900,479999,480000,489000,498500,499000,499000,500000,500000,499999,500000,502000,515000,512450,509900,519800,520000,525000,525000,525000,525000,525000,525000,529000,529900,529000,530000,534500,539000,539900,540000,539901,540000,540000,544900,544900,545000,545888,540000,545000,539900,538000,539696,539500,539000,535000,539000,539995,545000,546950,549900,549950,558000,570000,574900,575000,585000,585000,589900,595000,590000,597000,599000,599000,598000,599000,595000,597636,595000,595000,590000,588888,582500,579900,579900,580000,579000,575000,575000,575000,575000,575000,570000,570000,569800,568000,565000,560000,563300,563999,560000,559000,559000,555000,554900,555995,550000,550000,555000,555000,559000,550000,550000,550000,550000,550000,550000,550000,558000,560000,560000,569000,574950,575000,575109,579000,575000,575000,575990,579000,578000,579000,579000,575000,570000,569900,569000,570000,574999,570000
394532,14,"Detroit, MI",msa,MI,179900,179000,179900,179900,179974,184900,184900,189995,195900,199900,200000,209900,215000,224900,229000,229900,233900,234900,235000,239000,239900,240000,240000,240000,240000,239900,239900,239500,239000,234900,230000,229900,229900,229900,225000,224928,224900,220000,219900,219900,219000,215000,214250,209900,209850,207000,200000,199900,199900,199000,199000,199500,196000,195200,199000,199500,199800,197500,199000,200000,208000,209900,215000,220000,225950,234000,234900,239900,239900,239900,240000,244000,246000,247600,249900,249900,249900,249900,247950,247200,245000,240950,239900,238000,235000,235000,234900,229900,225900,225000,225000,224900,224000,219900,219000,214900,214900,209969,209900,204900,199914,199900,199900,199000,198000,194900,194250,190000,192000,194500,195000,199800,200000,209900,214900,215000,219000,219900,219900,219900,221750,225250,229000,230000,237950,244900,249900,249900,250000,254800,250000,250000,250000,250000,249900,249900,249900,248000,244900,244000,239900,239900,239900,239900,237500,236950,234900,230000,225000,225000,226600,224900,219000,214900,211000,209900,205000,,225000,224900,227900,234900,229900,229000,229900,234000,239900,237900,239900,239900,239900,240000,249900,249900,249900,249900,249900,250000,250000,254900,254900,250000,250000,249900,249900,249900,249250,249000,239999,238775,232100,234900,229900,225000,225000,225000,224900,219900,219900,215000,210000,209900,199900,199900,199000,194900,189900,185000,185000,185000,183900,179900,180000,188450,189000,187000,189900,199000,199900,200000,209900,219999,214900,220000,229000,234900,239900,249900,248000,249900,258000,259000,260000,259900,259900,259900,259000,255000,254900,250000,249900,249900,249000,249900,245000,240000,239900,238850,234900,234900,229900,225000,225000,224900,220000,219900,215000,214900,209900,204900,208400,204900,200000,199900,199900,199900,199900,199900,199900,199900,200000,207500,210000,214900,219900,225000,225000,229900,230000,239000,235000,239900,240000,240000,244900,239900,239900,240000,240000,244900,244900,245000,249000,246450,239900
395078,15,"Seattle, WA",msa,WA,469694,479000,489950,494950,499500,499000,510000,524936,529950,524950,535000,539970,539950,540000,549000,549950,559950,550000,556000,550000,550000,564900,567500,567950,555000,549950,549900,549850,549000,545000,539500,535000,535000,529000,529000,530000,535000,539000,539995,539000,539850,536750,534950,529000,525000,525000,525000,525000,524999,525000,525000,525000,528975,529999,539950,549000,550000,555000,550000,565000,575000,579950,585000,590000,595000,599000,599950,599950,599000,599000,599900,599000,599000,599000,599000,595000,590000,599000,594700,589950,585000,580000,575000,575000,575000,575000,575000,579950,579950,580000,585000,580000,575000,577000,575000,570000,570000,570000,575000,575000,565000,565000,575000,575000,569000,575000,589000,598500,599000,600000,598250,599995,614900,620000,599983,599950,599975,599000,599000,599500,600000,600000,610000,619500,625000,624950,623500,629950,639800,635000,635000,625000,625000,629000,625000,624999,624950,625000,614950,600000,610000,615000,620000,605495,600000,599900,599000,598900,595000,589000,589000,585000,585000,579000,589000,590000,585000,589000,599000,589975,594975,585000,599000,600000,599950,599950,599997,600000,625000,629500,644900,644975,639950,649000,649950,650000,650000,650000,650000,650000,655000,650000,650000,649950,649950,645700,629999,627000,630000,635000,635000,640000,649950,649950,649000,639999,645000,639950,625000,628800,625000,615000,600000,599999,614950,599000,575000,599000,599950,625000,650000,675000,675000,675000,675000,699000,699999,719900,725000,735000,745000,750000,774456,789000,799000,789250,795000,799950,799000,799000,794950,789000,785000,775000,760000,750000,750000,750000,749500,749000,740000,739950,740000,740000,739000,730000,725000,720000,709000,700000,699999,699950,699000,698000,695000,689000,675000,675000,679999,677000,674500,675000,675000,680000,695000,699000,699950,714950,729000,735000,735000,749950,765000,775000,775000,775000,776656,775000,780000,780000,775000,775000,775000,779000,796500,775000,775000,787900,786498,775000,760000,765000,765000,769990,750000
394865,16,"Minneapolis, MN",msa,MN,326400,325000,330000,330000,338900,339900,349650,349900,349900,349900,349900,349990,349900,348990,345000,345450,340000,340000,339900,340000,339900,339900,339900,339000,338944,339900,329900,329900,329900,329000,325000,325000,325000,325000,324900,324900,324900,324900,324900,319900,319900,319900,319900,319000,318000,319900,319900,320000,324900,325000,329900,330000,329900,330050,334000,335000,344900,344900,345000,349900,350000,350000,355900,359900,350000,349900,350000,350000,349900,349900,349900,349900,349900,348954,344900,342480,340000,349000,339900,339900,339900,338500,337425,335000,329999,330000,329900,329900,329000,325000,325000,324900,320000,324900,325000,324900,325000,325000,329000,328250,329900,329900,339000,339900,339000,339900,339900,340710,348625,349995,350000,350000,352000,355000,350000,349900,349900,349900,349900,350000,350000,349900,350000,354900,359500,350000,354900,354900,354900,359900,354900,350000,349900,349900,349900,349900,349900,349900,347900,344900,338700,335000,335000,330000,329900,329000,325000,325000,325000,325000,325000,325000,325000,325000,325000,325000,325000,324900,325000,325000,329000,329900,330000,335000,339900,340000,339900,339000,335000,335000,335000,334900,334900,329900,329999,330000,335000,339900,339900,340000,340000,339900,339900,340000,339000,335000,330000,329900,329900,329900,325000,325000,325000,325000,325000,325000,325000,324900,319900,315000,314900,309900,305000,300000,300000,299900,299900,299900,299900,299950,304950,310000,315000,320000,325000,330000,339900,349900,348000,346000,350000,350000,350000,359900,360000,360000,365000,370000,369900,374900,374900,372900,375000,375000,375000,375000,375000,374900,374367,374900,374900,370000,368750,369000,365000,363000,360000,360000,359900,350000,350000,350000,349900,349900,349000,345000,346500,345000,344999,340000,340000,342000,345000,344900,345000,349000,349900,350000,359000,359900,364450,369000,369900,369900,375000,380000,385000,389900,395000,399900,399900,400000,400000,400000,409900,409900,415000,415000,415000,414250,409900,400000,400000,399900,399900
395056,17,"San Diego, CA",msa,CA,675000,679000,685000,689999,695000,698740,697000,699000,699000,698000,699000,710000,699900,699999,724000,710000,699900,699950,709450,715000,725000,710000,705000,700000,704000,699000,689900,679900,675000,695000,689000,685000,680000,679000,679000,677000,675500,675000,669250,669000,669900,669000,665000,660000,659000,660000,659000,659000,659900,665000,669000,660000,659000,659000,669000,674900,669900,669000,674000,679900,679950,689900,695000,698000,699000,699000,700000,719000,719900,719000,719000,725000,725000,720000,720000,715995,714900,719000,719000,719000,718444,719000,719900,724900,720000,720000,724000,719000,720900,719900,715000,705000,707000,714900,710000,710000,714000,709999,720000,710000,710876,715000,729000,725000,704900,699900,699900,719000,719000,719999,725000,740000,749000,729500,725000,715000,699000,690000,679990,724900,719900,729000,734900,745990,749900,749000,750000,765000,779000,785000,784950,789000,779999,780000,765000,759000,750000,749900,749900,759000,758250,749000,749000,749999,750000,751787,749900,749000,744950,749000,749900,749000,749000,759000,775000,779000,755000,749900,759000,764900,759000,769000,775000,775000,775000,775000,792450,789450,798000,799000,799000,799000,799000,799000,799000,799000,799000,799000,799000,799900,815000,800000,799900,799900,799900,799000,799900,799900,819950,803000,799900,800000,800000,799900,799900,799900,799999,819000,825000,815000,799900,799999,834500,800000,800000,815000,829000,849900,810000,810000,820000,829000,849000,849000,850000,862500,875000,872200,870000,889900,899900,899000,899900,899000,899000,899925,900000,919900,929000,939900,932450,925000,915000,899900,899000,899000,899000,895000,889000,884450,879000,879000,875000,875000,879000,875000,879000,875000,875000,875000,875000,875000,875000,875000,885000,885000,890000,889900,898588,899000,899000,899000,899000,900000,925000,923875,925000,925000,925000,935000,939945,952500,959500,979900,995000,998000,999000,999999,1025000,1049000,1049999,1049000,1049900,1057500,1079000,1092500,1075000,1050000,1062000,1050000,1050000,1049948,1000000,1040000,1050000
395148,18,"Tampa, FL",msa,FL,249900,249900,249900,249900,249900,250000,250000,250000,255000,256000,259000,259900,259900,262000,265000,265000,265000,267500,265000,267500,269000,268000,267000,265000,265000,265000,265000,264900,262500,259900,259900,259900,259000,258000,258945,255850,255900,257950,254900,250000,250000,250000,254900,252000,250000,250000,250000,250000,250000,250000,250000,250000,249900,249900,249900,250000,251000,250000,252250,257000,259900,259900,260000,264850,265000,269000,269900,270000,274000,274900,274990,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,275000,274900,270000,269900,269900,269000,265000,270000,269900,269900,269900,269900,269900,269900,269900,269000,269000,269000,269900,269000,268000,269000,265000,267500,268000,269000,269900,270000,274900,275000,275000,275000,274200,270000,269900,269990,274500,275000,275000,275000,279000,279900,279000,279900,279990,282995,279999,279900,280000,284990,286000,285450,289000,285000,289000,289900,289900,290000,294000,294900,295000,289900,289900,290000,289000,289000,289900,289000,285000,284900,287000,289000,285000,280000,280000,279900,279900,279900,279900,284900,285000,289850,295000,299000,299900,310000,319600,320000,325000,329000,320000,325000,320000,325000,325000,329900,336950,339000,339950,340000,344139,345000,345000,349000,349900,349000,345900,348000,349900,349900,349900,350000,350000,350000,350000,354700,360000,359900,365000,360000,360000,360000,360000,360000,365000,365990,365000,369000,374900,378888,379997,389000,385000,385000,390000,390000,399000,399900,401300,419000,420000,421500,425000,429000,429995,435000,435000,435000,430000,435000,435000,434900,435000,430000,430000,429000,425000,425000,425000,425000,420700,420000,420000,415000,410000,410000,409900,405000,400000,399999,400000,400000,399900,399900,399800,399900,399400,399000,399000,399000,398000,397500,395000,395000,399000,399000,399000,399900,399969,399999,400000,409000,410000,415000,419000,424900,425000,429000,429000,429900,429900,429900,431000,429990,429900,427250,429000,425700,425000,425000,425000
394530,19,"Denver, CO",msa,CO,509900,510000,509900,504981,499990,510000,515000,518209,515000,510000,500000,511500,515000,505635,504900,500000,500000,499900,499000,499900,499950,499000,490000,489900,489900,489900,485000,479900,479000,479000,475760,477778,478288,479000,475000,475000,475000,470000,469000,465000,465000,465000,462900,459000,455000,460000,459950,460000,459999,465000,472000,469000,470000,472762,475000,479000,481539,484950,492500,495000,497750,499750,499990,499950,499000,499000,499900,499000,499000,495000,497000,499000,499950,499000,499000,498995,495000,496000,489900,489900,489000,485000,484000,480900,480000,484000,480000,479700,479900,479000,475000,475000,475000,475000,479900,475000,478900,479900,488000,479900,479500,485900,495000,495000,495000,500000,510000,515000,519950,525000,525000,525000,525000,524900,524900,524900,520000,524900,525000,520000,513176,512000,515000,519900,525000,524000,525000,525000,525000,530000,525000,522063,520000,519999,520000,520450,525000,520000,518000,515000,500000,499900,500000,500000,499925,509000,508375,499000,495000,485000,496900,495000,495000,499500,515000,513968,499900,501611,510000,500000,500000,518929,525000,529900,529900,535000,530000,539000,545000,545000,550000,550000,550000,550000,560000,565000,569948,575000,577250,579999,584900,589000,584900,579900,576000,585000,588500,585000,580000,575000,579000,585000,585000,590000,589000,590000,589995,588000,584653,581000,585000,588765,595794,585000,585000,595000,607000,614950,600000,595000,599000,600000,600000,600000,619900,625000,625000,629900,635000,649000,649000,650000,650000,665000,675000,675000,675000,675000,679000,675000,674900,665000,665000,665000,659625,650000,649900,645000,642500,639000,635000,630000,629000,629950,629000,627900,625000,624950,624993,619900,615000,609000,607800,609250,610000,605000,600000,599999,600000,600000,599990,600000,600000,600000,615000,620000,625000,634900,644975,649900,650000,650000,650000,650000,665000,670000,670000,665000,659900,660000,660000,660000,652500,659999,669000,669250,664900,655000,659000,659000,650000,650000,650000,640000,642000
394358,20,"Baltimore, MD",msa,MD,265000,265000,267000,269000,269050,269000,269900,275000,279000,280000,285000,289000,294900,299900,299900,300000,304900,309945,315000,315000,319000,319900,319000,320000,324900,325000,324775,320000,319900,319900,318000,314900,314000,310000,310000,310000,310000,310000,309990,310000,309000,300000,299999,299900,299000,295900,290000,289900,285000,282000,279900,279907,279900,279900,279500,279500,279900,279900,284000,285345,290000,299000,299900,300000,309000,315000,315000,319900,319999,324900,325000,325000,329000,329000,325000,325000,325250,329900,328000,325000,325000,325000,324900,320000,319900,319000,319000,315000,315000,314900,310000,309900,305000,305000,300000,299999,299900,299900,298900,295000,289900,285900,285000,285000,285000,282955,288000,289888,290000,295000,295000,299000,300000,304950,309900,310000,314700,315000,314900,315000,319000,317500,319900,324000,319900,323950,325000,325000,325000,325000,325000,325000,325000,325000,318000,315000,318000,315000,314900,316000,314900,314900,309994,315000,314900,309900,309000,300000,299900,299900,299875,299900,299000,295000,289900,287900,289900,289900,289000,285000,284900,295000,289900,289995,300000,309000,309900,320000,319000,324000,324900,324900,329000,328500,335000,339750,340000,339900,335000,330000,330998,329900,330000,335000,335000,339000,337700,329000,325000,324995,320000,324900,325000,324900,319700,311999,310000,310000,309900,308000,301250,299900,299900,299900,299900,299000,289900,289500,289900,289000,284900,280000,290625,294450,299000,299000,300000,318889,315000,319999,320000,325000,325000,330000,343750,340000,349000,349900,340000,349000,349900,349900,349999,349900,349900,349900,349000,340000,345000,345000,339900,339900,334900,335000,335000,330000,330000,330000,330000,330000,330000,330000,329000,325000,324900,320000,319900,315000,306000,299900,299900,299900,300000,299900,299900,299900,299000,305000,315500,319900,320000,320000,329900,328000,330000,329475,325000,334900,335000,340000,340000,345000,345000,349000,349900,349950,349814,341500,349500,349947,350000,350000,349900,349900,345000
